Entry	Reviewed	Entry Name	Gene Names	EC number	Gene Ontology (GO)	Organism (ID)
Q88PK1	reviewed	NDK_PSEPK	ndk PP_0849	2.7.4.6	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; nucleoside diphosphate kinase activity [GO:0004550]; CTP biosynthetic process [GO:0006241]; GTP biosynthetic process [GO:0006183]; UTP biosynthetic process [GO:0006228]	160488
Q88PK8	reviewed	ISCS_PSEPK	iscS PP_0842 PP0842	2.8.1.7	cytoplasm [GO:0005737]; 2 iron, 2 sulfur cluster binding [GO:0051537]; cysteine desulfurase activity [GO:0031071]; metal ion binding [GO:0046872]; pyridoxal phosphate binding [GO:0030170]; [2Fe-2S] cluster assembly [GO:0044571]	160488
Q88PL1	unreviewed	Q88PL1_PSEPK	trmJ PP_0839	2.1.1.200	cytoplasm [GO:0005737]; RNA binding [GO:0003723]; RNA methyltransferase activity [GO:0008173]; methylation [GO:0032259]; tRNA processing [GO:0008033]	160488
Q88PL7	reviewed	TGT_PSEPK	tgt PP_0833	2.4.2.29	metal ion binding [GO:0046872]; tRNA-guanosine(34) queuine transglycosylase activity [GO:0008479]; queuosine biosynthetic process [GO:0008616]; tRNA-guanine transglycosylation [GO:0101030]	160488
Q88PM5	reviewed	PHNC_PSEPK	phnC PP_0825	7.3.2.2	plasma membrane [GO:0005886]; ABC-type phosphonate transporter activity [GO:0015416]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	160488
Q88PM7	reviewed	SELU_PSEPK	selU PP_0822	2.9.1.3	transferase activity, transferring alkyl or aryl (other than methyl) groups [GO:0016765]; tRNA 2-selenouridine synthase activity [GO:0043828]; tRNA wobble uridine modification [GO:0002098]	160488
Q88PN3	reviewed	CYOE2_PSEPK	cyoE2 cyoE-2 PP_0816	2.5.1.141	plasma membrane [GO:0005886]; protoheme IX farnesyltransferase activity [GO:0008495]; heme O biosynthetic process [GO:0048034]	160488
Q88PN4	unreviewed	Q88PN4_PSEPK	cyoD PP_0815		cytochrome o ubiquinol oxidase complex [GO:0009319]; plasma membrane [GO:0005886]; cytochrome bo3 ubiquinol oxidase activity [GO:0009486]; proton transmembrane transporter activity [GO:0015078]; aerobic electron transport chain [GO:0019646]; electron transport coupled proton transport [GO:0015990]	160488
Q88PN5	unreviewed	Q88PN5_PSEPK	cyoC PP_0814		cytochrome o ubiquinol oxidase complex [GO:0009319]; plasma membrane [GO:0005886]; cytochrome bo3 ubiquinol oxidase activity [GO:0009486]; cytochrome-c oxidase activity [GO:0004129]; aerobic electron transport chain [GO:0019646]; electron transport coupled proton transport [GO:0015990]	160488
Q88PN6	unreviewed	Q88PN6_PSEPK	cyoB PP_0813	7.1.1.3	plasma membrane [GO:0005886]; respirasome [GO:0070469]; cytochrome bo3 ubiquinol oxidase activity [GO:0009486]; cytochrome-c oxidase activity [GO:0004129]; heme binding [GO:0020037]; oxidoreductase activity, acting on diphenols and related substances as donors, oxygen as acceptor [GO:0016682]; aerobic respiration [GO:0009060]	160488
Q88PS4	reviewed	PTA_PSEPK	pta PP_0774	2.3.1.8	cytoplasm [GO:0005737]; phosphate acetyltransferase activity [GO:0008959]; acetyl-CoA biosynthetic process [GO:0006085]	160488
Q88PV2	reviewed	UPP_PSEPK	upp PP_0746	2.4.2.9	GTP binding [GO:0005525]; magnesium ion binding [GO:0000287]; uracil phosphoribosyltransferase activity [GO:0004845]; UMP salvage [GO:0044206]; uracil salvage [GO:0006223]	160488
Q88PV4	reviewed	HEMH_PSEPK	hemH PP_0744	4.98.1.1	cytoplasm [GO:0005737]; ferrochelatase activity [GO:0004325]; metal ion binding [GO:0046872]; heme biosynthetic process [GO:0006783]	160488
Q88PV6	unreviewed	Q88PV6_PSEPK	PP_0742	1.6.3.5	flavin adenine dinucleotide binding [GO:0050660]; NAD binding [GO:0051287]; NADP binding [GO:0050661]; oxidoreductase activity, acting on NAD(P)H, oxygen as acceptor [GO:0050664]	160488
Q88PW1	unreviewed	Q88PW1_PSEPK	pagL-I PP_0737	3.1.1.77	cell outer membrane [GO:0009279]; acyloxyacyl hydrolase activity [GO:0050528]	160488
Q88PW6	reviewed	HEM1_PSEPK	hemA PP_0732	1.2.1.70	glutamyl-tRNA reductase activity [GO:0008883]; NADP binding [GO:0050661]; protoporphyrinogen IX biosynthetic process [GO:0006782]	160488
Q88PX5	reviewed	ISPE_PSEPK	ispE PP_0723	2.7.1.148	4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase activity [GO:0050515]; ATP binding [GO:0005524]; isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway [GO:0019288]; terpenoid biosynthetic process [GO:0016114]	160488
Q88Q07	reviewed	PROB_PSEPK	proB PP_0691	2.7.2.11	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; glutamate 5-kinase activity [GO:0004349]; RNA binding [GO:0003723]; L-proline biosynthetic process [GO:0055129]	160488
Q88Q08	reviewed	OBG_PSEPK	obg PP_0690	3.6.5.-	cytoplasm [GO:0005737]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; magnesium ion binding [GO:0000287]; ribosome biogenesis [GO:0042254]	160488
Q88Q24	unreviewed	Q88Q24_PSEPK	ettA PP_0674	3.6.1.-	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ribosome binding [GO:0043022]; rRNA binding [GO:0019843]; tRNA binding [GO:0000049]; negative regulation of translational elongation [GO:0045900]; translation [GO:0006412]	160488
Q88Q27	reviewed	GLYA2_PSEPK	glyA2 glyA-2 PP_0671	2.1.2.1	cytoplasm [GO:0005737]; glycine hydroxymethyltransferase activity [GO:0004372]; pyridoxal phosphate binding [GO:0030170]; glycine biosynthetic process from serine [GO:0019264]; tetrahydrofolate interconversion [GO:0035999]	160488
Q88Q64	unreviewed	Q88Q64_PSEPK	pilD PP_0632	2.1.1.-; 3.4.23.43	plasma membrane [GO:0005886]; aspartic-type endopeptidase activity [GO:0004190]; methyltransferase activity [GO:0008168]; methylation [GO:0032259]; proteolysis [GO:0006508]	160488
Q88Q65	reviewed	COAE_PSEPK	coaE PP_0631	2.7.1.24	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; dephospho-CoA kinase activity [GO:0004140]; coenzyme A biosynthetic process [GO:0015937]	160488
Q88Q71	reviewed	CLPB_PSEPK	clpB PP_0625		cytoplasm [GO:0005737]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; protein refolding [GO:0042026]; regulation of DNA-templated transcription [GO:0006355]; response to heat [GO:0009408]	160488
Q88Q89	reviewed	ISPH_PSEPK	ispH PP_0606	1.17.7.4	4 iron, 4 sulfur cluster binding [GO:0051539]; 4-hydroxy-3-methylbut-2-enyl diphosphate reductase activity [GO:0051745]; metal ion binding [GO:0046872]; dimethylallyl diphosphate biosynthetic process [GO:0050992]; isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway [GO:0019288]; terpenoid biosynthetic process [GO:0016114]	160488
Q88Q91	reviewed	LSPA_PSEPK	lspA PP_0604	3.4.23.36	plasma membrane [GO:0005886]; aspartic-type endopeptidase activity [GO:0004190]; proteolysis [GO:0006508]	160488
Q88Q92	reviewed	SYI_PSEPK	ileS PP_0603	6.1.1.5	cytoplasm [GO:0005737]; aminoacyl-tRNA editing activity [GO:0002161]; ATP binding [GO:0005524]; isoleucine-tRNA ligase activity [GO:0004822]; tRNA binding [GO:0000049]; zinc ion binding [GO:0008270]; isoleucyl-tRNA aminoacylation [GO:0006428]	160488
Q88Q93	unreviewed	Q88Q93_PSEPK	ribF PP_0602	2.7.1.26; 2.7.7.2	ATP binding [GO:0005524]; FMN adenylyltransferase activity [GO:0003919]; riboflavin kinase activity [GO:0008531]; FAD biosynthetic process [GO:0006747]; FMN biosynthetic process [GO:0009398]; riboflavin biosynthetic process [GO:0009231]	160488
Q88QA3	reviewed	ADE_PSEPK	PP_0591	3.5.4.2	adenine deaminase activity [GO:0000034]; zinc ion binding [GO:0008270]; adenine catabolic process [GO:0006146]; hypoxanthine salvage [GO:0043103]; nucleotide metabolic process [GO:0009117]	160488
Q88QD3	unreviewed	Q88QD3_PSEPK	dsbD-I dsbD PP_0561	1.8.1.8	plasma membrane [GO:0005886]; electron transfer activity [GO:0009055]; protein-disulfide reductase (NAD(P)H) activity [GO:0047134]; cytochrome complex assembly [GO:0017004]	160488
Q88QD4	reviewed	AROQ1_PSEPK	aroQ1 aroQ-1 PP_0560	4.2.1.10	3-dehydroquinate dehydratase activity [GO:0003855]; amino acid biosynthetic process [GO:0008652]; aromatic amino acid family biosynthetic process [GO:0009073]; chorismate biosynthetic process [GO:0009423]	160488
Q88QE7	unreviewed	Q88QE7_PSEPK	mpl PP_0547	6.3.2.45	ATP binding [GO:0005524]; UDP-N-acetylmuramate-L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptanedioate ligase activity [GO:0106418]; cell division [GO:0051301]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; peptidoglycan turnover [GO:0009254]; regulation of cell shape [GO:0008360]	160488
Q88QF1	unreviewed	Q88QF1_PSEPK	eutB PP_0543	4.3.1.7	ethanolamine ammonia-lyase complex [GO:0009350]; ethanolamine degradation polyhedral organelle [GO:0031471]; cobalamin binding [GO:0031419]; ethanolamine ammonia-lyase activity [GO:0008851]; amino acid metabolic process [GO:0006520]; ethanolamine catabolic process [GO:0046336]	160488
Q88QF2	reviewed	EUTC_PSEPK	eutC PP_0542	4.3.1.7	ethanolamine ammonia-lyase complex [GO:0009350]; ethanolamine degradation polyhedral organelle [GO:0031471]; cobalamin binding [GO:0031419]; ethanolamine ammonia-lyase activity [GO:0008851]; amino acid metabolic process [GO:0006520]; ethanolamine catabolic process [GO:0046336]	160488
Q88QF6	reviewed	IPYR_PSEPK	ppa PP_0538	3.6.1.1	cytoplasm [GO:0005737]; inorganic diphosphate phosphatase activity [GO:0004427]; magnesium ion binding [GO:0000287]; phosphate-containing compound metabolic process [GO:0006796]	160488
Q88QG4	reviewed	RIBB_PSEPK	ribB PP_0530	4.1.99.12	cytosol [GO:0005829]; 3,4-dihydroxy-2-butanone-4-phosphate synthase activity [GO:0008686]; GTP cyclohydrolase II activity [GO:0003935]; magnesium ion binding [GO:0000287]; manganese ion binding [GO:0030145]; riboflavin biosynthetic process [GO:0009231]	160488
Q88QG7	reviewed	DXS_PSEPK	dxs PP_0527	2.2.1.7	1-deoxy-D-xylulose-5-phosphate synthase activity [GO:0008661]; magnesium ion binding [GO:0000287]; thiamine pyrophosphate binding [GO:0030976]; 1-deoxy-D-xylulose 5-phosphate biosynthetic process [GO:0052865]; terpenoid biosynthetic process [GO:0016114]; thiamine biosynthetic process [GO:0009228]	160488
Q88QH1	reviewed	RIBA_PSEPK	ribA PP_0522	3.5.4.25	GTP binding [GO:0005525]; GTP cyclohydrolase II activity [GO:0003935]; zinc ion binding [GO:0008270]; riboflavin biosynthetic process [GO:0009231]	160488
Q88QH4	unreviewed	Q88QH4_PSEPK	thiL PP_0519	2.7.4.16	ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; thiamine-phosphate kinase activity [GO:0009030]; thiamine biosynthetic process [GO:0009228]; thiamine diphosphate biosynthetic process [GO:0009229]	160488
Q88QH6	reviewed	RISB_PSEPK	ribH PP_0517	2.5.1.78	riboflavin synthase complex [GO:0009349]; 6,7-dimethyl-8-ribityllumazine synthase activity [GO:0000906]; riboflavin biosynthetic process [GO:0009231]	160488
Q88QH7	unreviewed	Q88QH7_PSEPK	ribAB-I ribB PP_0516	4.1.99.12	3,4-dihydroxy-2-butanone-4-phosphate synthase activity [GO:0008686]; hydrolase activity [GO:0016787]; magnesium ion binding [GO:0000287]; manganese ion binding [GO:0030145]; riboflavin biosynthetic process [GO:0009231]	160488
Q88QH9	unreviewed	Q88QH9_PSEPK	ribD PP_0514	1.1.1.193; 3.5.4.26	5-amino-6-(5-phosphoribosylamino)uracil reductase activity [GO:0008703]; diaminohydroxyphosphoribosylaminopyrimidine deaminase activity [GO:0008835]; NADP binding [GO:0050661]; zinc ion binding [GO:0008270]; riboflavin biosynthetic process [GO:0009231]	160488
Q88QJ8	reviewed	SELA_PSEPK	selA PP_0493	2.9.1.1	cytoplasm [GO:0005737]; L-seryl-tRNA(Sec) selenium transferase activity [GO:0004125]; selenocysteine incorporation [GO:0001514]	160488
Q88QK7	reviewed	UVRA_PSEPK	uvrA PP_0483		cytoplasm [GO:0005737]; excinuclease repair complex [GO:0009380]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; excinuclease ABC activity [GO:0009381]; zinc ion binding [GO:0008270]; nucleotide-excision repair [GO:0006289]; SOS response [GO:0009432]	160488
Q88QK9	unreviewed	Q88QK9_PSEPK	katA PP_0481	1.11.1.6	cytoplasm [GO:0005737]; catalase activity [GO:0004096]; heme binding [GO:0020037]; metal ion binding [GO:0046872]; hydrogen peroxide catabolic process [GO:0042744]; response to hydrogen peroxide [GO:0042542]	160488
Q88QL1	reviewed	RPOA_PSEPK	rpoA PP_0479	2.7.7.6	cytoplasm [GO:0005737]; DNA-directed RNA polymerase complex [GO:0000428]; DNA binding [GO:0003677]; DNA-directed 5'-3' RNA polymerase activity [GO:0003899]; protein dimerization activity [GO:0046983]; DNA-templated transcription [GO:0006351]	160488
Q88QN7	reviewed	EFTU2_PSEPK	tufB tuf-2 PP_0452		cytoplasm [GO:0005737]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; guanosine tetraphosphate binding [GO:0097216]; translation elongation factor activity [GO:0003746]	160488
Q88QP1	reviewed	RPOC_PSEPK	rpoC PP_0448	2.7.7.6	DNA-directed RNA polymerase complex [GO:0000428]; DNA binding [GO:0003677]; DNA-directed 5'-3' RNA polymerase activity [GO:0003899]; magnesium ion binding [GO:0000287]; zinc ion binding [GO:0008270]; DNA-templated transcription [GO:0006351]	160488
Q88QP8	reviewed	EFTU1_PSEPK	tufA tuf-1 PP_0440		cytoplasm [GO:0005737]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; guanosine tetraphosphate binding [GO:0097216]; translation elongation factor activity [GO:0003746]	160488
Q88QQ0	reviewed	COAX_PSEPK	coaX PP_0438	2.7.1.33	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; pantothenate kinase activity [GO:0004594]; coenzyme A biosynthetic process [GO:0015937]	160488
Q88QQ1	unreviewed	Q88QQ1_PSEPK	birA PP_0437	6.3.4.15	ATP binding [GO:0005524]; biotin-[acetyl-CoA-carboxylase] ligase activity [GO:0004077]; DNA binding [GO:0003677]; protein modification process [GO:0036211]; regulation of DNA-templated transcription [GO:0006355]	160488
Q88QQ2	reviewed	SYY_PSEPK	tyrS PP_0436	6.1.1.1	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; RNA binding [GO:0003723]; tyrosine-tRNA ligase activity [GO:0004831]; tyrosyl-tRNA aminoacylation [GO:0006437]	160488
Q88QQ6	reviewed	ARGC1_PSEPK	argC1 PP_0432	1.2.1.38	cytoplasm [GO:0005737]; N-acetyl-gamma-glutamyl-phosphate reductase activity [GO:0003942]; NAD binding [GO:0051287]; NADP+ binding [GO:0070401]; arginine biosynthetic process [GO:0006526]	160488
Q88QQ7	unreviewed	Q88QQ7_PSEPK	PP_0431	1.3.99.-	plasma membrane [GO:0005886]; metal ion binding [GO:0046872]; protoporphyrinogen oxidase activity [GO:0070818]; protoporphyrinogen IX biosynthetic process [GO:0006782]	160488
Q88QR1	reviewed	COQ7_PSEPK	coq7 PP_0427	1.14.99.60	plasma membrane [GO:0005886]; 3-demethoxyubiquinol 3-hydroxylase activity [GO:0008682]; metal ion binding [GO:0046872]; ubiquinone biosynthetic process [GO:0006744]	160488
Q88QS3	unreviewed	Q88QS3_PSEPK	rpe PP_0415	5.1.3.1	D-ribulose-phosphate 3-epimerase activity [GO:0004750]; metal ion binding [GO:0046872]; pentose catabolic process [GO:0019323]; pentose-phosphate shunt [GO:0006098]	160488
Q88QT4	reviewed	SURA_PSEPK	surA PP_0403	5.2.1.8	outer membrane-bounded periplasmic space [GO:0030288]; peptide binding [GO:0042277]; peptidyl-prolyl cis-trans isomerase activity [GO:0003755]; unfolded protein binding [GO:0051082]; Gram-negative-bacterium-type cell outer membrane assembly [GO:0043165]; protein folding [GO:0006457]; protein stabilization [GO:0050821]	160488
Q88QT5	reviewed	PDXA_PSEPK	pdxA PP_0402	1.1.1.262	cytoplasm [GO:0005737]; 4-hydroxythreonine-4-phosphate dehydrogenase activity [GO:0050570]; cobalt ion binding [GO:0050897]; magnesium ion binding [GO:0000287]; NAD binding [GO:0051287]; zinc ion binding [GO:0008270]; pyridoxal phosphate biosynthetic process [GO:0042823]; pyridoxine biosynthetic process [GO:0008615]	160488
Q88QT6	reviewed	RSMA_PSEPK	rsmA ksgA PP_0401	2.1.1.182	cytoplasm [GO:0005737]; 16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase activity [GO:0052908]; RNA binding [GO:0003723]	160488
Q88QU2	reviewed	CCA_PSEPK	cca PP_0394	2.7.7.72; 3.1.3.-; 3.1.4.-	ATP binding [GO:0005524]; CCA tRNA nucleotidyltransferase activity [GO:0004810]; cyclic-nucleotide phosphodiesterase activity [GO:0004112]; magnesium ion binding [GO:0000287]; phosphatase activity [GO:0016791]; tRNA binding [GO:0000049]; RNA repair [GO:0042245]; tRNA 3'-terminal CCA addition [GO:0001680]	160488
Q88QU5	reviewed	PLSY_PSEPK	plsY PP_0391	2.3.1.275	plasma membrane [GO:0005886]; acyl-phosphate glycerol-3-phosphate acyltransferase activity [GO:0043772]; phospholipid biosynthetic process [GO:0008654]	160488
Q88QU6	reviewed	TSAD_PSEPK	tsaD gcp PP_0390	2.3.1.234	cytoplasm [GO:0005737]; iron ion binding [GO:0005506]; N(6)-L-threonylcarbamoyladenine synthase activity [GO:0061711]; tRNA threonylcarbamoyladenosine modification [GO:0002949]	160488
Q88QV7	reviewed	PQQD1_PSEPK	pqqD1 PP_0377		quinone binding [GO:0048038]; pyrroloquinoline quinone biosynthetic process [GO:0018189]	160488
Q88QV8	reviewed	PQQE_PSEPK	pqqE PP_0376	1.21.98.4	4 iron, 4 sulfur cluster binding [GO:0051539]; cyclase activity [GO:0009975]; iron ion binding [GO:0005506]; oxidoreductase activity [GO:0016491]; S-adenosyl-L-methionine binding [GO:1904047]; pyrroloquinoline quinone biosynthetic process [GO:0018189]	160488
Q88QW8	unreviewed	Q88QW8_PSEPK	bioD PP_0366	6.3.3.3	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; dethiobiotin synthase activity [GO:0004141]; magnesium ion binding [GO:0000287]; biotin biosynthetic process [GO:0009102]	160488
Q88QX1	reviewed	BIOF_PSEPK	bioF PP_0363 PP0363	2.3.1.47	8-amino-7-oxononanoate synthase activity [GO:0008710]; pyridoxal phosphate binding [GO:0030170]; biotin biosynthetic process [GO:0009102]	160488
Q88QX2	reviewed	BIOB_PSEPK	bioB PP_0362 PP0362	2.8.1.6	2 iron, 2 sulfur cluster binding [GO:0051537]; 4 iron, 4 sulfur cluster binding [GO:0051539]; biotin synthase activity [GO:0004076]; iron ion binding [GO:0005506]; biotin biosynthetic process [GO:0009102]	160488
Q88QX5	unreviewed	Q88QX5_PSEPK	srkA rdoA PP_0359	2.7.11.1	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; protein serine kinase activity [GO:0106310]; protein serine/threonine kinase activity [GO:0004674]	160488
Q88QX8	reviewed	MASZ_PSEPK	glcB PP_0356	2.3.3.9	cytoplasm [GO:0005737]; malate synthase activity [GO:0004474]; metal ion binding [GO:0046872]; glyoxylate cycle [GO:0006097]; tricarboxylic acid cycle [GO:0006099]	160488
Q88QZ4	reviewed	GLNE_PSEPK	glnE PP_0340	2.7.7.42; 2.7.7.89	[glutamate-ammonia-ligase] adenylyltransferase activity [GO:0008882]; [glutamine synthetase]-adenylyl-L-tyrosine phosphorylase activity [GO:0047388]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; regulation of glutamine family amino acid metabolic process [GO:0000820]	160488
Q88QZ8	reviewed	MSRA_PSEPK	msrA PP_0336	1.8.4.11	cytoplasm [GO:0005737]; L-methionine-(S)-S-oxide reductase activity [GO:0036456]; peptide-methionine (S)-S-oxide reductase activity [GO:0008113]; cellular response to oxidative stress [GO:0034599]; protein modification process [GO:0036211]	160488
Q88R14	reviewed	MCPH_PSEPK	mcpH PP_0320		plasma membrane [GO:0005886]; chemotaxis [GO:0006935]; signal transduction [GO:0007165]	160488
Q88R32	reviewed	LCDH_PSEPK	lcdH PP_0302	1.1.1.108	cytoplasm [GO:0005737]; carnitine 3-dehydrogenase activity [GO:0047728]; NAD+ binding [GO:0070403]; carnitine metabolic process [GO:0009437]; cellular catabolic process [GO:0044248]; fatty acid metabolic process [GO:0006631]	160488
Q88R41	reviewed	HIS6_PSEPK	hisF PP_0293	4.3.2.10	cytoplasm [GO:0005737]; imidazoleglycerol-phosphate synthase activity [GO:0000107]; lyase activity [GO:0016829]; L-histidine biosynthetic process [GO:0000105]	160488
Q88R44	reviewed	HIS5_PSEPK	hisH PP_0290	3.5.1.2; 4.3.2.10	cytoplasm [GO:0005737]; glutaminase activity [GO:0004359]; imidazoleglycerol-phosphate synthase activity [GO:0000107]; lyase activity [GO:0016829]; glutamine metabolic process [GO:0006541]; L-histidine biosynthetic process [GO:0000105]	160488
Q88R69	unreviewed	Q88R69_PSEPK	rmlC PP_0265	5.1.3.13	cytosol [GO:0005829]; dTDP-4-dehydrorhamnose 3,5-epimerase activity [GO:0008830]; dTDP-rhamnose biosynthetic process [GO:0019305]; extracellular polysaccharide biosynthetic process [GO:0045226]	160488
